lead_time,required_car_parking_spaces,total_of_special_requests,previous_cancellations,previous_bookings_not_canceled,adr,adults,children,babies,deposit_type,market_segment,distribution_channel,customer_type,hotel,arrival_date_year,arrival_date_month,arrival_date_day_of_month,is_canceled
44,0,0,0,0,153.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,9,1
78,0,2,0,0,82.0,2,0,1,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,9,0
17,0,0,0,0,105.08,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,9,1
103,0,0,0,0,65.42,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,9,1
16,0,1,0,0,98.0,1,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,9,0
14,1,1,0,0,75.46,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,9,0
77,0,0,0,0,65.5,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,9,0
90,0,0,0,0,90.95,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,9,0
90,0,0,0,0,93.6,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,July,9,0
90,0,0,0,0,119.25,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,July,9,0
366,0,0,0,0,134.73,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,July,9,0
249,0,1,0,0,112.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,9,0
69,0,2,0,0,118.13,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,9,1
10,0,0,0,0,131.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,10,0
22,0,0,0,0,88.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
91,0,1,0,0,73.8,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
23,0,0,0,0,98.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
11,0,1,0,0,110.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
3,0,1,0,0,131.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
13,1,1,0,0,185.0,2,1,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
108,0,2,0,0,87.3,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
91,0,1,0,0,73.8,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
37,0,1,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
21,0,1,0,0,98.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,10,0
106,0,2,0,0,96.3,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
30,0,1,0,0,197.0,2,0,0,No Deposit,Direct,Direct,Transient-Party,Resort Hotel,2015,July,10,0
30,0,1,0,0,197.0,2,0,0,No Deposit,Direct,Direct,Transient-Party,Resort Hotel,2015,July,10,0
51,0,0,0,0,123.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,1
79,0,2,0,0,82.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
21,1,3,0,0,165.0,2,0,2,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,10,0
35,0,0,0,0,149.4,2,2,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
78,1,2,0,0,106.84,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
31,1,1,0,0,161.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,10,0
78,0,2,0,0,134.43,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
78,1,2,0,0,144.43,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
44,0,0,0,0,152.0,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,10,0
34,0,3,0,0,125.54,2,1,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
87,0,2,0,0,133.83,2,1,1,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,10,0
11,1,0,0,0,159.75,3,1,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,10,0
115,0,2,0,0,120.6,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
86,0,0,0,0,112.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
41,0,0,0,0,110.6,2,0,1,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
32,0,0,0,0,105.9,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
34,0,3,0,0,95.27,2,1,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
34,0,1,0,0,108.83,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,10,0
100,0,0,0,0,153.96,2,1,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,11,1
44,0,0,0,0,120.6,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
304,0,1,0,0,90.67,2,0,1,No Deposit,Direct,TA/TO,Transient,Resort Hotel,2015,July,11,0
36,0,0,0,0,126.67,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,1
117,0,1,0,0,144.4,3,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,11,0
70,1,2,0,0,99.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
110,0,1,0,0,139.4,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,11,0
109,0,1,0,0,73.8,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,1
33,0,1,0,0,89.97,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
33,0,0,0,0,123.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
33,0,0,0,0,123.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
0,0,0,0,0,123.0,1,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,11,0
0,0,1,0,0,144.9,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
0,0,0,0,0,153.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,11,0
0,0,1,0,0,131.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
84,1,0,0,0,100.0,2,0,0,No Deposit,Corporate,Corporate,Transient,Resort Hotel,2015,July,11,0
71,0,0,0,0,65.5,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,11,0
16,0,1,0,0,123.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
54,0,0,0,0,123.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
8,0,0,0,0,131.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
36,1,0,0,0,104.68,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,11,0
40,0,0,0,0,166.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
59,0,2,0,0,111.25,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,1
79,0,0,0,0,213.75,2,2,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,11,0
32,1,0,0,0,178.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
110,0,1,0,0,113.9,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,11,0
33,1,0,0,0,129.29,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,11,0
53,1,0,0,0,153.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
2,1,2,0,0,98.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
8,1,2,0,0,169.0,2,1,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
72,0,2,0,0,93.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,1
12,0,0,0,0,132.29,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
48,0,1,0,0,123.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,12,0
90,0,1,0,0,117.22,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,July,12,0
34,0,1,0,0,149.0,2,0,1,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,12,0
58,0,1,0,0,164.57,3,1,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,12,1
59,0,0,0,0,107.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,July,12,0
90,1,2,0,0,117.22,2,0,1,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,July,12,0
116,0,0,0,0,119.25,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,July,12,0
31,0,0,0,0,123.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,12,0
51,0,0,0,0,105.71,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,1
48,0,1,0,0,123.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,12,0
59,1,2,0,0,144.43,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
97,0,1,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,1
12,1,2,0,0,148.3,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
64,0,1,0,0,125.22,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
31,0,0,0,0,123.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,12,0
59,1,1,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,July,12,0
55,0,1,0,0,133.16,2,10,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,July,12,1
81,0,0,0,0,78.84,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,12,0
1,0,0,0,0,80.1,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
34,0,1,0,0,193.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
13,0,0,0,0,88.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
40,0,0,0,0,90.71,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
1,0,1,0,0,114.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
34,0,1,0,0,120.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
88,0,0,0,0,79.5,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,July,12,0
9,0,3,0,0,117.9,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
24,0,0,0,0,128.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,1
97,0,0,0,0,90.95,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,12,0
60,0,2,0,0,107.0,2,0,1,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
100,1,1,0,0,130.05,2,2,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,12,0
50,0,0,0,0,123.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,July,12,0
47,0,0,0,0,103.8,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,1
8,0,1,0,0,196.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
34,1,0,0,0,149.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,12,0
47,0,0,0,0,175.71,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
115,0,2,0,0,119.7,2,0,1,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,July,13,0
79,0,1,0,0,100.86,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,1
91,0,0,0,0,100.86,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
98,0,3,0,0,82.0,2,0,0,No Deposit,Online TA,TA/TO,Transient-Party,Resort Hotel,2015,July,13,0
109,0,1,0,0,73.8,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
0,1,0,0,0,117.9,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
98,0,3,0,0,82.0,2,0,0,No Deposit,Online TA,TA/TO,Transient-Party,Resort Hotel,2015,July,13,0
0,0,0,0,0,150.0,4,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,13,0
9,1,2,0,0,161.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
62,0,2,0,0,64.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
45,0,0,0,0,123.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,1
42,1,0,0,0,110.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
54,1,1,0,0,88.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
51,1,0,0,0,130.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
54,0,1,0,0,88.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
58,1,1,0,0,165.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,13,0
0,0,0,0,0,114.0,1,0,0,No Deposit,Corporate,Corporate,Transient,Resort Hotel,2015,July,13,0
60,0,0,0,0,79.5,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,13,1
321,0,1,0,0,132.8,2,0,0,No Deposit,Direct,TA/TO,Transient,Resort Hotel,2015,July,13,1
40,0,2,0,0,120.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,13,0
51,0,0,0,0,79.5,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,July,13,1
38,0,0,0,0,120.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,13,0
75,0,1,0,0,144.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,1
101,0,0,0,0,107.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
42,0,0,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,1
40,0,2,0,0,120.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,13,0
109,0,1,0,0,163.8,3,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,13,0
81,0,2,0,0,98.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,1
98,0,0,0,0,130.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,1
32,0,0,0,0,153.0,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,13,0
72,0,2,0,0,98.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
115,0,2,0,0,119.7,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,July,13,0
118,0,1,0,0,184.6,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,13,0
81,0,2,0,0,181.22,2,1,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,13,0
95,0,1,0,0,100.86,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,1
16,1,3,0,0,100.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
56,1,0,0,0,134.25,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
88,0,0,0,0,96.3,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,July,13,0
41,0,2,0,0,83.09,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,13,0
40,0,0,0,0,105.5,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,14,1
1,0,0,0,0,134.0,1,0,0,No Deposit,Corporate,Corporate,Transient,Resort Hotel,2015,July,14,0
1,0,1,0,0,8.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,14,0
1,1,1,0,0,146.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,14,0
76,0,2,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,14,1
0,0,1,0,0,111.15,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,14,0
49,0,2,0,0,136.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,14,0
76,0,0,0,0,101.8,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,14,0
73,0,1,0,0,127.0,2,0,0,No Deposit,Direct,Direct,Transient-Party,Resort Hotel,2015,July,14,0
73,0,2,0,0,161.5,2,1,0,No Deposit,Direct,Direct,Transient-Party,Resort Hotel,2015,July,14,0
317,1,2,0,0,230.67,2,2,0,No Deposit,Direct,TA/TO,Transient,Resort Hotel,2015,July,14,0
112,0,1,0,0,65.7,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,14,1
6,1,2,0,0,180.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,14,0
8,0,1,0,0,168.57,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,14,0
96,0,1,0,0,107.67,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,14,1
96,0,1,0,0,96.9,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,14,1
99,0,1,0,0,107.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,14,0
66,0,0,0,0,73.41,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,14,0
38,0,2,0,0,109.9,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,14,0
38,0,2,0,0,109.9,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,14,0
113,1,3,0,0,187.5,3,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,14,0
0,0,0,0,0,134.0,1,0,0,No Deposit,Corporate,Corporate,Transient,Resort Hotel,2015,July,14,0
62,0,0,0,0,91.5,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,15,1
39,0,0,0,0,132.44,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,15,1
37,0,0,0,0,106.9,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,15,0
58,0,0,0,0,131.86,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,15,1
37,1,0,0,0,216.13,2,2,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,15,0
57,0,0,0,0,107.0,2,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
57,0,0,0,0,107.0,2,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
57,0,0,0,0,107.0,2,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
57,0,0,0,0,107.0,2,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
57,0,0,0,0,107.0,2,0,0,No Deposit,Groups,Direct,Transient,Resort Hotel,2015,July,15,0
83,0,1,0,0,190.33,2,2,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,15,0
57,0,0,0,0,107.0,2,0,0,No Deposit,Groups,Direct,Transient,Resort Hotel,2015,July,15,0
57,0,0,0,0,94.0,1,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
57,0,0,0,0,0.0,2,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,1
57,0,0,0,0,98.75,2,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
57,0,0,0,0,148.23,3,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
57,0,0,0,0,94.0,1,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
57,0,0,0,0,107.0,2,0,0,No Deposit,Groups,Direct,Transient,Resort Hotel,2015,July,15,0
57,0,0,0,0,107.0,2,0,0,No Deposit,Groups,Direct,Transient,Resort Hotel,2015,July,15,0
57,0,0,0,0,148.23,3,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
57,0,0,0,0,0.0,1,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
57,0,0,0,0,107.0,2,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
57,0,0,0,0,107.0,2,0,0,No Deposit,Groups,Direct,Transient,Resort Hotel,2015,July,15,0
57,0,0,0,0,107.0,2,0,0,No Deposit,Groups,Direct,Transient,Resort Hotel,2015,July,15,0
57,0,0,0,0,107.0,2,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
57,0,0,0,0,98.75,2,0,0,No Deposit,Groups,Direct,Transient-Party,Resort Hotel,2015,July,15,0
66,0,1,0,0,195.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,1
13,0,1,0,0,120.6,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,0
50,0,0,0,0,123.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,0
48,0,0,0,0,112.0,1,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,16,1
0,0,0,0,0,123.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,1
7,1,1,0,0,169.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,0
0,1,0,0,0,198.0,2,2,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,16,0
66,0,1,0,0,103.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,1
13,0,1,0,0,135.6,2,1,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,0
66,0,1,0,0,103.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,0
10,1,0,0,0,184.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,16,0
10,0,0,0,0,134.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,16,1
58,0,0,0,0,147.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,1
17,0,0,0,0,151.33,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,1
19,0,1,0,0,121.33,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,0
10,0,1,0,0,150.2,2,0,0,No Deposit,Direct,Direct,Transient-Party,Resort Hotel,2015,July,16,0
12,0,0,0,0,139.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,16,1
10,0,1,0,0,150.2,1,0,0,No Deposit,Direct,Direct,Transient-Party,Resort Hotel,2015,July,16,0
63,0,1,0,0,75.44,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,0
35,0,0,0,0,135.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,1
113,0,1,0,0,166.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,0
35,0,0,0,0,135.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,16,1
68,0,0,0,0,130.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,July,16,0
113,0,0,0,0,96.3,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,16,0
21,0,0,0,0,160.0,1,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,16,0
6,0,1,0,0,0.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,17,0
7,0,1,0,0,127.25,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,17,0
17,0,2,0,0,164.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,17,0
1,0,0,0,0,144.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,17,0
2,0,0,0,0,112.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,17,0
15,0,1,0,0,134.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,17,1
7,0,1,0,0,127.25,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,17,1
11,1,0,0,0,155.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,17,0
6,0,1,0,0,110.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,17,1
1,0,0,0,0,144.5,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,17,0
1,0,0,0,0,144.5,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,July,17,0
48,0,0,0,0,123.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,17,0
15,0,1,0,0,120.6,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,July,17,0
3,0,0,0,0,107.6,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,July,17,1
